ImportParcelID,PropertyZip,_pscore,_support,_weight
,91764,.1574497638377438,On support,1
,91764,.4924966123829407,On support,1
,91764,.1544179932797584,On support,1
,91764,.2480715121215835,On support,1
,91764,.3759426212880501,On support,1
,91764,.1958360671301363,On support,1
,91764,.3398446776157776,On support,1
,91764,.2228779183781828,On support,1
,91764,.1574451498442117,On support,1
,91764,.2345329326040743,On support,1
,91764,.2773304964959808,On support,1
,91764,.2359461097047556,On support,1
,91764,.3812001995902943,On support,1
,91764,.2601801172401073,On support,1
,91764,.14425889284079,On support,1
,91764,.19763562946601,On support,1
,91764,.1781448694950697,On support,1
,91764,.1673266797601698,On support,1
,91764,.3638861448765235,On support,1
,91764,.2442273641175491,On support,1
,91764,.4011708006368761,On support,1
,91764,.2401540794469303,On support,1
,91764,.1622136058782923,On support,1
,91764,.1550143893743882,On support,1
,91764,.2871439219157645,On support,1
,91764,.2462008303488512,On support,1
,91764,.3980782445277185,On support,1
,91764,.173577733080977,On support,1
,91764,.1602681657853588,On support,1
,91764,.383092601788072,On support,1
,91764,.3868362757175975,On support,1
,91764,.1777159811963372,On support,1
,91764,.242319597681733,On support,1
,91764,.2703167918795536,On support,1
,91764,.2505825396513837,On support,1
,91764,.2303620439018932,On support,1
,91764,.1663107457938116,On support,1
,91764,.4013946772259697,On support,1
,91764,.2330601856615162,On support,1
,91764,.2397480748690072,On support,1
,91764,.4581580187396671,On support,1
,91764,.1929980853422996,On support,1
,91764,.2323699921119993,On support,1
,91764,.1928952232941295,On support,1
,91764,.2550632313631622,On support,1
,91764,.3797684244227291,On support,1
,91764,.3695309765946616,On support,1
,91764,.1949079691880299,On support,1
,91764,.1427084800810319,On support,1
,91764,.2571179690652476,On support,1
,91764,.2379556671261962,On support,1
,91764,.2325478677640866,On support,1
,91764,.4192697155264425,On support,1
,91764,.152821420227055,On support,1
,91764,.1885133846946322,On support,1
,91764,.2467422727090222,On support,1
,91764,.1652077882818773,On support,1
,91764,.1386530412034479,On support,1
,91764,.182268169846604,On support,1
,91764,.1596925195208518,On support,1
,91764,.1892764278602463,On support,1
,91764,.2253721701203479,On support,1
,91764,.1533828750885246,On support,1
,91764,.1516674031075351,On support,1
,91764,.1662352138420949,On support,1
,91764,.2718443300976003,On support,1
,91764,.1468577067365777,On support,1
,91764,.2472730359823266,On support,1
,91764,.4195392194964686,On support,1
,91764,.1939929297241378,On support,1
,91764,.3872953045919297,On support,1
,91764,.5085783813483731,On support,1
,91764,.1733805573075688,On support,1
,91764,.2571852638950805,On support,1
,91764,.1858112331268074,On support,1
,91764,.2074274766173015,On support,1
,91764,.3576993777364296,On support,1
,91764,.2563308929594367,On support,1
,91764,.196394733564629,On support,1
,91764,.1432493544671933,On support,1
,91764,.3972087886961329,On support,1
,91764,.1471628653550527,On support,1
,91764,.1916062087326594,On support,1
,91764,.150201098311874,On support,1
,91764,.2479692313677531,On support,1
,91764,.228216147133852,On support,1
,91764,.2545231561899498,On support,1
,91764,.1584625809249948,On support,1
,91764,.2538288638828222,On support,1
,91764,.22683401470343,On support,1
,91764,.2735784621836959,On support,1
,91764,.358104923536099,On support,1
,91764,.2225389310315415,On support,1
,91764,.1909125713685607,On support,1
,91764,.1596928624934942,On support,1
,91764,.3744896440175739,On support,1
,91764,.2254537538553581,On support,1
,91764,.1569782459530628,On support,1
,91764,.1783316269331256,On support,1
,91764,.2229332370539285,On support,1
,91764,.3792080656823088,On support,1
,91764,.1867296252530651,On support,1
,91764,.2336163531904216,On support,1
,91764,.1502836835148584,On support,1
,91764,.1791697870068261,On support,1
,91764,.3867664518418033,On support,1
,91764,.176434012440202,On support,1
,91764,.2706367519582017,On support,1
,91764,.1613755404735747,On support,1
,91764,.4992416070815988,On support,1
,91764,.1877836612774199,On support,1
,91764,.2433042420215043,On support,1
,91764,.2194043618971591,On support,1
,91764,.143925119586515,On support,1
,91764,.1593241460341575,On support,1
,91764,.3913460786899416,On support,1
,91764,.2126476243188812,On support,1
,91764,.1746709880300792,On support,1
,91764,.2497409375533683,On support,1
,91764,.3902447650665036,On support,1
,91764,.2346017118703246,On support,1
,91764,.2649510492242065,On support,1
,91764,.3696433982382689,On support,1
,91764,.4051786279235925,On support,1
,91764,.1489993524591894,On support,1
,91764,.171495486535418,On support,1
,91764,.442659900514687,On support,1
,91764,.249295248872539,On support,1
,91764,.1756174939639309,On support,1
,91764,.2142344849282353,On support,1
,91764,.3735512215174123,On support,1
,91764,.1631019413605248,On support,1
,91764,.4209914827780802,On support,1
,91764,.3835530574161127,On support,1
,91764,.1608694194185021,On support,1
,91764,.4875229412119844,On support,1
,91764,.1923294229715417,On support,1
,91764,.4807122799771102,On support,1
,91764,.1884273061951051,On support,1
,91764,.2018398479715942,On support,1
,91764,.4884262284271056,On support,1
,91764,.2437761161684136,On support,1
,91764,.2384702399038447,On support,1
,91764,.1837831691174261,On support,1
,91764,.1790318942907894,On support,1
,91764,.1671414373139363,On support,1
,91764,.2507714576906381,On support,1
,91764,.1610505387761947,On support,1
,91764,.2364624292945785,On support,1
,91764,.1673341923561874,On support,1
,91764,.2345123093890977,On support,1
,91764,.2253063574582755,On support,1
,91764,.2267993341919596,On support,1
,91764,.199174547578147,On support,1
,91764,.3765764326243159,On support,1
,91764,.3962270011830861,On support,1
,91764,.1711232095380383,On support,1
,91764,.4666269418371969,On support,1
,91764,.3798356641103485,On support,1
,91764,.2126783387857846,On support,1
,91764,.1589777040729362,On support,1
,91764,.1790123087778588,On support,1
,91764,.2912009730748527,On support,1
,91764,.4030316105922757,On support,1
,91764,.2221169238241813,On support,1
,91764,.3913673048956269,On support,1
,91764,.1486490938065181,On support,1
,91764,.4985133771266732,On support,1
,91764,.1742241255468157,On support,1
,91764,.1550231016652823,On support,1
,91764,.1828176340626598,On support,1
,91764,.3498789675548722,On support,1
,91764,.1612170121228884,On support,1
,91764,.2783743890155578,On support,1
,91764,.3756854794898194,On support,1
,91764,.4193761856719681,On support,1
,91764,.4413677910708587,On support,1
,91764,.2488531355172833,On support,1
,91764,.1591287525146337,On support,1
,91764,.3916319107492973,On support,1
,91764,.3583331304742298,On support,1
,91764,.1436875997832266,On support,1
,91764,.3736525726965657,On support,1
,91764,.3345569733897942,On support,1
,91764,.4002235232288997,On support,1
,91764,.1972983726685098,On support,1
,91764,.1893667732173846,On support,1
,91764,.2310721043896255,On support,1
,91764,.1695264085894209,On support,1
,91764,.2584552638678871,On support,1
,91764,.3709538786646872,On support,1
,91764,.1931379061985684,On support,1
,91764,.4036456968803551,On support,1
,91764,.1480048861222165,On support,1
,91764,.1410503788762184,On support,1
,91764,.4647933901989157,On support,1
,91764,.3854486022528558,On support,1
,91764,.2311714344128663,On support,1
,91764,.22906956120836,On support,1
,91764,.1866042869707085,On support,1
,91764,.1924058827396391,On support,1
,91764,.2064591958362299,On support,1
,91764,.2086276653033899,On support,1
,91764,.3682963244079602,On support,1
,91764,.1746709880300792,On support,1
,91764,.3885227438043944,On support,1
,91764,.3829368019734334,On support,1
,91764,.4155443255061685,On support,1
,91764,.2334253120196017,On support,1
,91764,.2512127648239391,On support,1
,91764,.1743876956524016,On support,1
,91764,.1810461241107634,On support,1
,91764,.3691234536028341,On support,1
,91764,.1544620354695828,On support,1
,91764,.2836603494929403,On support,1
,91764,.1944136148072485,On support,1
,91764,.1827819425314465,On support,1
,91764,.2159670624777964,On support,1
,91764,.1578150101955734,On support,1
,91764,.1585870924839895,On support,1
,91764,.3998436105159646,On support,1
,91764,.1880301665777654,On support,1
,91764,.2313307490458294,On support,1
,91764,.169786440445342,On support,1
,91764,.2232234371334346,On support,1
,91764,.3662964835816696,On support,1
,91764,.2300533857405211,On support,1
,91764,.167421851881212,On support,1
,91764,.1938976679715737,On support,1
,91764,.3833212134930498,On support,1
,91764,.2542210428495303,On support,1
,91764,.3572928980451369,On support,1
,91764,.1660846978445645,On support,1
,91764,.2235867034021495,On support,1
,91764,.376690653940296,On support,1
,91764,.2132163313013761,On support,1
,91764,.1582518149019605,On support,1
,91764,.3568995564137147,On support,1
,91764,.2650774373021214,On support,1
,91764,.2009732758282556,On support,1
,91764,.2549570107196845,On support,1
,91764,.3891770985336451,On support,1
,91764,.2550740988763088,On support,1
,91764,.2364324461750394,On support,1
,91764,.2851947003292909,On support,1
,91764,.4467220050486669,On support,1
,91764,.4124971662468894,On support,1
,91764,.159438381274438,On support,1
,91764,.3612990135280452,On support,1
,91764,.1669471870196539,On support,1
,91764,.1494826512076061,On support,1
,91764,.163509688678413,On support,1
,91764,.3921315655557511,On support,1
,91764,.1588183059195201,On support,1
,91764,.355467258137689,On support,1
,91764,.1718441223251895,On support,1
,91764,.3672779838083554,On support,1
,91764,.2068272936686371,On support,1
,91764,.1764330409997856,On support,1
,91764,.3734990114854796,On support,1
,91764,.2024102156237978,On support,1
,91764,.3969277520048675,On support,1
,91764,.3814093102955317,On support,1
,91764,.4935075861729943,On support,1
,91764,.2123342063051595,On support,1
,91764,.1845462607586859,On support,1
,91764,.2470198711662789,On support,1
,91764,.1431561803989194,On support,1
,91764,.2285537206701641,On support,1
,91764,.2693971268747783,On support,1
,91764,.1636709760135351,On support,1
,91764,.196815250868219,On support,1
,91764,.2165723381283638,On support,1
,91764,.1680042287676581,On support,1
,91764,.4977616736837111,On support,1
,91764,.3899218111592704,On support,1
,91764,.1647605395555307,On support,1
,91764,.2392182550839744,On support,1
,91764,.452026280132112,On support,1
,91764,.1731256311716783,On support,1
,91764,.3310945849658409,On support,1
,91764,.1836009601508404,On support,1
,91764,.4698494956934011,On support,1
,91764,.2767699097057905,On support,1
,91764,.2191393488949293,On support,1
,91764,.3765451740769345,On support,1
,91764,.3929330641415348,On support,1
,91764,.4607741939752069,On support,1
,91764,.5027851506964066,On support,1
,91764,.3778136721616192,On support,1
,91764,.2503654494979887,On support,1
,91764,.3574963848653042,On support,1
,91764,.3633678628999987,On support,1
,91764,.2415911899028853,On support,1
,91764,.2274081225964776,On support,1
,91764,.1655177022238673,On support,1
,91764,.2099805228641723,On support,1
,91764,.1870536131902587,On support,1
,91764,.2225531886641145,On support,1
,91764,.2945718589711431,On support,1
,91764,.4992416070815988,On support,1
,91764,.2422066074167502,On support,1
,91764,.3681519771017627,On support,1
,91764,.152310857367653,On support,1
,91764,.153390947670155,On support,1
,91764,.4772762334747999,On support,1
,91764,.3761451128822871,On support,1
,91764,.2251543303469974,On support,1
,91764,.3744430271106663,On support,1
,91764,.1534409635561494,On support,1
,91764,.1889920693324499,On support,1
,91764,.2080382723007506,On support,1
,91764,.2255921242736617,On support,1
,91764,.2199031232022689,On support,1
,91764,.219899489547893,On support,1
,91764,.1821374598365571,On support,1
,91764,.4211422151052787,On support,1
,91764,.1548384074092067,On support,1
,91764,.2506830505999751,On support,1
,91764,.2068970375867867,On support,1
,91764,.5036171909494629,On support,1
,91764,.3837498058318357,On support,1
,91764,.3711312908234813,On support,1
,91764,.3783466121648784,On support,1
,91764,.1718074879513675,On support,1
,91764,.3822232983321587,On support,1
,91764,.3783104351603981,On support,1
,91764,.2055825947669064,On support,1
,91764,.3670410489881703,On support,1
,91764,.1752487454435936,On support,1
,91764,.151631280505327,On support,1
,91764,.1689226526994442,On support,1
,91764,.1692706516055148,On support,1
,91764,.225822155787049,On support,1
,91764,.2263561679056484,On support,1
,91764,.4656953545449293,On support,1
,91764,.2066599377304225,On support,1
,91764,.1822278575031635,On support,1
,91764,.2351067122273456,On support,1
,91764,.1937646867952013,On support,1
,91764,.4042470206459245,On support,1
,91764,.4619956380573747,On support,1
,91764,.358104923536099,On support,1
,91764,.1854874728337585,On support,1
,91764,.4800452956936854,On support,1
,91764,.1517330485398138,On support,1
,91764,.3946036093022449,On support,1
,91764,.1932598093989483,On support,1
,91764,.1596106397809123,On support,1
,91764,.469887506351558,On support,1
,91764,.3507700009296642,On support,1
,91764,.2711552344420293,On support,1
,91764,.1486625001556906,On support,1
,91764,.2424551412910612,On support,1
,91764,.2618312724263123,On support,1
,91764,.1803979516502384,On support,1
,91764,.2817596119495179,On support,1
,91764,.2311153395148559,On support,1
,91764,.3526840363611243,On support,1
,91764,.4168273736803447,On support,1
,91764,.219858283654323,On support,1
,91764,.2271754961236752,On support,1
,91764,.1994942454085202,On support,1
,91764,.1993428103689373,On support,1
,91764,.2614104679814662,On support,1
,91764,.2543176692667057,On support,1
,91764,.1493412312621573,On support,1
,91764,.2736290414517923,On support,1
,91764,.2172339302897814,On support,1
,91764,.3997461035171286,On support,1
,91764,.1954770575063475,On support,1
,91764,.1622957135393103,On support,1
,91764,.2396920606466776,On support,1
,91764,.2278440803156521,On support,1
,91764,.1454059030546171,On support,1
,91764,.4753684273581815,On support,1
,91764,.2782751301818849,On support,1
,91764,.1592897181552372,On support,1
,91764,.1638438695686369,On support,1
,91764,.1805134467803404,On support,1
,91764,.2152881499956734,On support,1
,91764,.3956736436576037,On support,1
,91764,.1585653676779823,On support,1
,91764,.2256693955052704,On support,1
,91764,.4847080924350716,On support,1
,91764,.2516208037045677,On support,1
,91764,.1936444616172584,On support,1
,91764,.2614342736669433,On support,1
,91764,.1648224562330325,On support,1
,91764,.3739381200613672,On support,1
,91764,.1904614839905977,On support,1
,91764,.2683220903940006,On support,1
,91764,.1688459329434485,On support,1
,91764,.1690368009286204,On support,1
,91764,.1695883329992577,On support,1
,91764,.2074185720743403,On support,1
,91764,.3943029097935041,On support,1
,91764,.202094903544531,On support,1
,91764,.1807540264715042,On support,1
,91764,.1665085848012189,On support,1
,91764,.4682592524592518,On support,1
,91764,.3560392122390428,On support,1
,91764,.1456350664096211,On support,1
,91764,.4525804303187825,On support,1
,91764,.1416297955165632,On support,1
,91764,.3848898630424311,On support,1
,91764,.1541394130631762,On support,1
,91764,.1584055885661865,On support,1
,91764,.1747833660564869,On support,1
,91764,.1848906854021089,On support,1
,91764,.182427666929914,On support,1
,91764,.4085774214964343,On support,1
,91764,.1765266468089673,On support,1
,91764,.2165686004966648,On support,1
,91764,.2262369626479497,On support,1
,91764,.1987094474074219,On support,1
,91764,.3618659769826569,On support,1
,91764,.1935357136754041,On support,1
,91764,.4487185046510522,On support,1
,91764,.3786492880386048,On support,1
,91764,.1899782329001653,On support,1
,91764,.1793156409141625,On support,1
,91764,.2208565277636982,On support,1
,91764,.3758715986217845,On support,1
,91764,.4485097687782713,On support,1
,91764,.153988580526538,On support,1
,91764,.2275690644838533,On support,1
,91764,.2133501860079181,On support,1
,91764,.2639555164732298,On support,1
,91764,.1889491888928749,On support,1
,91764,.2049941382156324,On support,1
,91764,.1857450229638681,On support,1
,91764,.4079164138985095,On support,1
,91764,.2488368930962919,On support,1
,91764,.2561264273041594,On support,1
,91764,.1807087418593993,On support,1
,91764,.4007436415162425,On support,1
,91764,.2612976095775364,On support,1
,91764,.2275193409687517,On support,1
,91764,.153248524537671,On support,1
,91764,.1682753091524403,On support,1
,91764,.1811095588897089,On support,1
,91764,.1720259467713732,On support,1
,91764,.1617166402740092,On support,1
,91764,.1516688428051819,On support,1
,91764,.1548611911778135,On support,1
,91764,.180700158370191,On support,1
,91764,.1855305936475501,On support,1
,91764,.144406716806071,On support,1
,91764,.1811761393852358,On support,1
,91764,.1581609641545946,On support,1
,91764,.1932059812505949,On support,1
,91764,.1543028464729131,On support,1
,91764,.1443947843539576,On support,1
,91764,.3797479854143875,On support,1
,91764,.4754939536768374,On support,1
,91764,.5079540846989834,On support,1
,91764,.1871802296181492,On support,1
,91764,.1986729886166763,On support,1
,91764,.3448367777631479,On support,1
,91764,.1644500500858029,On support,1
,91764,.2365859434825107,On support,1
,91764,.2368102996751749,On support,1
,91764,.3333505074927919,On support,1
,91764,.2378980931323017,On support,1
,91764,.1679563672244359,On support,1
,91764,.1562299382755293,On support,1
,91764,.3932124766018772,On support,1
,91764,.1506755029488769,On support,1
,91764,.3686025310197608,On support,1
,91764,.1668808934966238,On support,1
,91764,.1974271463093863,On support,1
,91764,.2224853870214048,On support,1
,91764,.4042861544930488,On support,1
,91764,.3576937465885108,On support,1
,91764,.1691656342062379,On support,1
,91764,.217044726186051,On support,1
,91764,.2282631155749664,On support,1
,91764,.1520441243591697,On support,1
,91764,.2134195542015319,On support,1
,91764,.2519353384706634,On support,1
,91764,.374379993863875,On support,1
,91764,.1677451564550283,On support,1
,91764,.241556083364828,On support,1
,91764,.1533107947198232,On support,1
,91764,.4705641826508505,On support,1
,91764,.3635985388326602,On support,1
,91764,.1647076690028035,On support,1
,91764,.2347617798459943,On support,1
,91764,.2555981760206603,On support,1
,91764,.3773289137855484,On support,1
,91764,.1443515353060542,On support,1
,91764,.1621851219689566,On support,1
,91764,.2254752730399298,On support,1
,91764,.4031008506380724,On support,1
,91764,.264928596734508,On support,1
,91764,.3685085243344772,On support,1
,91764,.1667546048369628,On support,1
,91764,.1660370178178223,On support,1
,91764,.2264943947676835,On support,1
,91764,.203779522918052,On support,1
,91764,.3986378701601387,On support,1
,91764,.153212482568245,On support,1
,91764,.5030654199111906,On support,1
,91764,.2260498626771315,On support,1
,91764,.2673470949305237,On support,1
,91764,.3954489571477682,On support,1
,91764,.2446432015787257,On support,1
,91764,.3758715986217845,On support,1
,91764,.4136039255654214,On support,1
,91764,.3715295302811033,On support,1
,91764,.2449473278103391,On support,1
,91764,.1761465824583016,On support,1
,91764,.4965439265849507,On support,1
,91764,.2397966318347796,On support,1
,91764,.2264643233056312,On support,1
,91764,.4092721177181721,On support,1
,91764,.193590612086238,On support,1
,91764,.1710777782443917,On support,1
,91764,.1762135764273702,On support,1
,91764,.2539158488403332,On support,1
,91764,.2495554979291265,On support,1
,91764,.1611762997124585,On support,1
,91764,.1901126303347311,On support,1
,91764,.3786442286269933,On support,1
,91764,.3592390959397901,On support,1
,91764,.1534683548224043,On support,1
,91764,.2298428590542621,On support,1
,91764,.2055825947669064,On support,1
,91764,.4954787806804848,On support,1
,91764,.2840108551678004,On support,1
,91764,.2790142530995836,On support,1
,91764,.3800497913433305,On support,1
,91764,.2341419843300259,On support,1
,91764,.1878919106230473,On support,1
,91764,.3617325514443713,On support,1
,91764,.2142892912236315,On support,1
,91764,.2470517154303281,On support,1
,91764,.3772949805417889,On support,1
,91764,.3398725605096227,On support,1
,91764,.2364652558604573,On support,1
,91764,.3676842737891112,On support,1
,91764,.3627942143032921,On support,1
,91764,.1705623377926648,On support,1
,91764,.1863901797862768,On support,1
,91764,.3770348721923774,On support,1
,91764,.1656269750529391,On support,1
,91764,.1967808946754889,On support,1
,91764,.1983538641489352,On support,1
,91764,.4696027526663853,On support,1
,91764,.4413677910708587,On support,1
,91764,.2303824054768413,On support,1
,91764,.2297946753555463,On support,1
,91764,.2216273221270136,On support,1
,91764,.1515141320402425,On support,1
,91764,.1574262637489236,On support,1
,91764,.3615765819735595,On support,1
,91764,.4696845516547325,On support,1
,91764,.1566864874490714,On support,1
,91764,.169794379044691,On support,1
,91764,.2534816179963677,On support,1
,91764,.172929648924198,On support,1
,91764,.1979827880941244,On support,1
,91764,.2552570164191884,On support,1
,91764,.1826258709481153,On support,1
,91764,.1659003154050823,On support,1
,91764,.2068554151134643,On support,1
,91764,.158557538823685,On support,1
,91764,.2555524728725465,On support,1
,91764,.1774698439878031,On support,1
,91764,.2915270300522104,On support,1
,91764,.1517976865264329,On support,1
,91764,.2056906820200722,On support,1
,91764,.1767788253317828,On support,1
,91764,.366507104278879,On support,1
,91764,.1844083260676221,On support,1
,91764,.2471499486531223,On support,1
,91764,.1682151326763826,On support,1
,91764,.1554969897384082,On support,1
,91764,.2385775469983872,On support,1
,91764,.2258819270942742,On support,1
,91764,.1943737791982343,On support,1
,91764,.393586194146771,On support,1
,91764,.148775379774618,On support,1
,91764,.1988849383438727,On support,1
,91764,.1944090176018754,On support,1
,91764,.2481222213286932,On support,1
,91764,.3764007069113757,On support,1
,91764,.2394400765967828,On support,1
,91764,.1480932437430632,On support,1
,91764,.1670517606622958,On support,1
,91764,.2058802219694072,On support,1
,91764,.1494276098994152,On support,1
,91764,.179516216816368,On support,1
,91764,.2195344356354575,On support,1
,91764,.1543084396149569,On support,1
,91764,.1588824258047901,On support,1
,91764,.2406395212921463,On support,1
,91764,.2479238371393895,On support,1
,91764,.3637146115687233,On support,1
,91764,.1495139364911838,On support,1
,91764,.152989971439713,On support,1
,91764,.1709855742239983,On support,1
,91764,.3623261762163106,On support,1
,91764,.2495764874331635,On support,1
,91764,.4030316105922757,On support,1
,91764,.20670812486167,On support,1
,91764,.3734990114854796,On support,1
,91764,.3933842357266482,On support,1
,91764,.4449359367444415,On support,1
,91764,.157748897763646,On support,1
,91764,.4902004687372528,On support,1
,91764,.3982586382403645,On support,1
,91764,.1532437135519517,On support,1
,91764,.3841373131456113,On support,1
,91764,.3941470039290818,On support,1
,91764,.152878499647466,On support,1
,91764,.3587228222436435,On support,1
,91764,.2149605564028824,On support,1
,91764,.1547910756623904,On support,1
,91764,.1640642431834406,On support,1
,91764,.189579932651585,On support,1
,91764,.2139642625033073,On support,1
,91764,.3980782445277185,On support,1
,91764,.3980782445277185,On support,1
,91764,.3615998092386865,On support,1
,91764,.4095099927170576,On support,1
,91764,.2429899678805157,On support,1
,91764,.4660190553393916,On support,1
,91764,.3684424839148109,On support,1
,91764,.2297695797557761,On support,1
,91766,.0634641027187909,On support,1
,91766,.054583710223521,On support,1
,91766,.0549687012493573,On support,1
,91766,.0503085546532572,On support,1
,91766,.0548494372964737,On support,1
,91766,.1352922674441395,On support,1
,91766,.0587594873141186,On support,1
,91766,.0389173318762801,On support,1
,91784,.1529872822556576,On support,1
,91784,.0888495077121373,On support,1
,91784,.0174473984547167,On support,1
,91784,.1563625563162306,On support,1
,91784,.0538693010452173,On support,1
,91784,.2193011844124598,On support,1
,91784,.0693381413821843,On support,1
,91784,.1174609397682516,On support,1
,91784,.1320132814279037,On support,1
,91784,.1988725663553841,On support,1
,91784,.1595224510976125,On support,1
,91784,.0440751407325114,On support,1
,91784,.0867466959719176,On support,1
,91784,.2275455283157185,On support,1
,91784,.0963625053162842,On support,1
,91784,.2704841740466915,On support,1
,91784,.1364069553117745,On support,1
,91784,.2126047190026694,On support,1
,91784,.2160686520660784,On support,1
,91784,.0777688994008438,On support,1
,91784,.1079979973834592,On support,1
,91784,.0113572939000639,On support,1
,91784,.2351261345101478,On support,1
,91784,.1084203032341054,On support,1
,91784,.1199463245161905,On support,1
,91784,.0511878403731185,On support,1
,91784,.0410060274555749,On support,1
,91784,.0563703817030987,On support,1
,91784,.2126590747572176,On support,1
,91784,.2641751841237885,On support,1
,91784,.0438814498117017,On support,1
,91784,.0734877584634783,On support,1
,91784,.1536721345049767,On support,1
,91784,.0756427046704231,On support,1
,91784,.1065175660137491,On support,1
,91784,.0150749291425072,On support,1
,91784,.2662386953520104,On support,1
,91784,.0195055871147344,On support,1
,91784,.0927440485268143,On support,1
,91784,.0467614667501,On support,1
,91784,.0275812140435195,On support,1
,91784,.072008320641703,On support,1
,91784,.0152966333790601,On support,1
,91784,.1834674516398788,On support,1
,91784,.1389742364696607,On support,1
,91784,.0921333576294225,On support,1
,91784,.0141459334400713,On support,1
,91784,.1181085842761709,On support,1
,91784,.1364069553117745,On support,1
,91784,.074418550894918,On support,1
,91784,.2641751841237885,On support,1
,91784,.2148396922320224,On support,1
,91784,.1452036301009492,On support,1
,91784,.0876001924432162,On support,1
,91784,.2110478492874626,On support,1
,91784,.2595693374050041,On support,1
,91784,.1105077140919215,On support,1
,91784,.2633867710782679,On support,1
,91784,.0403952487803104,On support,1
,91784,.0156188906686113,On support,1
,91784,.1493448972639441,On support,1
,91784,.1452750030623019,On support,1
,91784,.0883290834728536,On support,1
,91784,.0926652469040989,On support,1
,91784,.1780986990306349,On support,1
,91784,.1382256774011217,On support,1
,91784,.100849545460984,On support,1
,91784,.2331627042315764,On support,1
,91784,.1148137272509873,On support,1
,91784,.0763777925695046,On support,1
,91784,.0934642524014481,On support,1
,91784,.2028903870251023,On support,1
,91784,.2704841740466915,On support,1
,91784,.0789098819077817,On support,1
,91784,.0944737783323479,On support,1
,91784,.0990890257651554,On support,1
,91784,.1786674867642709,On support,1
,91784,.1248506044682422,On support,1
,91784,.1751858578452012,On support,1
,91784,.2313886300726459,On support,1
,91784,.2715433632319987,On support,1
,91784,.0560761355699685,On support,1
,91784,.1669161295270645,On support,1
,91784,.0150798055346103,On support,1
,91784,.0269757191471947,On support,1
,91784,.1193535608359458,On support,1
,91784,.0874550633676683,On support,1
,91784,.0664193493668279,On support,1
,91784,.1738468500832649,On support,1
,91784,.1751858578452012,On support,1
,91784,.0426890032464927,On support,1
,91784,.1476191882561208,On support,1
,91784,.0697915259634583,On support,1
,91784,.0299651726363123,On support,1
,91784,.0992716387979176,On support,1
,91784,.1020762701281229,On support,1
,91784,.0126372465067827,On support,1
,91784,.1784959572505704,On support,1
,91784,.2397380699479605,On support,1
,91784,.057956840545902,On support,1
,91784,.1168662477262159,On support,1
,91784,.0873220928378548,On support,1
,91784,.1193992823140838,On support,1
,91784,.0207624322720384,On support,1
,91784,.2256815091003321,On support,1
,91784,.1554906060090612,On support,1
,91784,.0184772540767349,On support,1
,91784,.049208824087275,On support,1
,91784,.0727824691154748,On support,1
,91784,.1819548772040925,On support,1
,91784,.2331627042315764,On support,1
,91784,.3239010636772859,On support,1
,91784,.1805541719501507,On support,1
,91784,.1805908516596054,On support,1
,91784,.0728157051871844,On support,1
,91784,.1143140255000666,On support,1
,91784,.2235812403945764,On support,1
,91784,.2127280525953727,On support,1
,91784,.0579387789237749,On support,1
,91784,.155384952824755,On support,1
,91784,.1482935672888341,On support,1
,91784,.188435123472032,On support,1
,91784,.0640071939553276,On support,1
,91784,.165193121845062,On support,1
,91784,.0359289663670452,On support,1
,91784,.2662363358249411,On support,1
,91784,.1855381520686151,On support,1
,91784,.2245948671043315,On support,1
,91784,.2704841740466915,On support,1
,91784,.1847920475170086,On support,1
,91784,.1123283526310744,On support,1
,91784,.1036405789859934,On support,1
,91784,.1210972177585704,On support,1
,91784,.3281685525372822,On support,1
,91784,.0771869956655122,On support,1
,91784,.136596162129639,On support,1
,91784,.1203013745839225,On support,1
,91784,.1477248904721627,On support,1
,91784,.2662386953520104,On support,1
,91784,.1218523013460022,On support,1
,91784,.025136661291964,On support,1
,91784,.0862753392158091,On support,1
,91784,.078818208287944,On support,1
,91784,.0363111830489468,On support,1
,91784,.2633867710782679,On support,1
,91784,.1938572758060334,On support,1
,91784,.1933864459826229,On support,1
,91784,.1838292555773836,On support,1
,91784,.1812360590007733,On support,1
,91784,.1838127092891123,On support,1
,91784,.1192348178584409,On support,1
,91784,.1707976398613107,On support,1
,91784,.0282827632165146,On support,1
,91784,.0664193493668279,On support,1
,91784,.0119039460429006,On support,1
,91784,.2211471161783722,On support,1
,91784,.0771782271462875,On support,1
,91784,.0737806086211715,On support,1
,91784,.1680835044472159,On support,1
,91784,.1751858578452012,On support,1
,91784,.0301377373109395,On support,1
,91784,.097847694080256,On support,1
,91784,.0627291842680216,On support,1
,91784,.165193121845062,On support,1
,91784,.0645880608318682,On support,1
,91784,.0696065104081399,On support,1
,91784,.3285606840243337,On support,1
,91784,.087211636883283,On support,1
,91784,.0985803686634717,On support,1
,91784,.1122407318580268,On support,1
,91784,.1866049466237845,On support,1
,91784,.1225329519753287,On support,1
,91784,.1838292555773836,On support,1
,91784,.2082226820434011,On support,1
,91784,.0181233281682514,On support,1
,91784,.118778080708645,On support,1
,91784,.0837642488197789,On support,1
,91784,.0931221836899574,On support,1
,91784,.2252201712856657,On support,1
,91784,.1940262390220206,On support,1
,91784,.0134046184177392,On support,1
,91784,.2298456157355678,On support,1
,91784,.1866049466237845,On support,1
,91784,.1389742364696607,On support,1
,91784,.1287036197600883,On support,1
,91784,.0882049870992911,On support,1
,91784,.1038980607094279,On support,1
