city,state,zip,latitude,longitude,id,opendate,openyear
Olympic Valley,CA,96146,39.206535,-120.20918,113187,8/1/2013,2013
Olympic Valley,CA,96146,39.195911,-120.23625,52640,8/1/2013,2013
Palm Springs,CA,92262,33.825249,-116.53672,52528,8/5/2013,2013
San Leandro,CA,94577,37.692677,-122.17105,53917,8/5/2013,2013
Palm Springs,CA,92262,33.82069,-116.54747,52610,8/6/2013,2013
Palm Springs,CA,92262,33.843822,-116.5293,52603,8/7/2013,2013
Palm Springs,CA,92262,33.819687,-116.52124,52525,8/7/2013,2013
Palm Springs,CA,92262,33.858372,-116.55812,52611,8/14/2013,2013
Pleasanton,CA,94588,37.682743,-121.90053,95537,8/15/2013,2013
Pomona,CA,91768,34.051636,-117.82,53910,8/26/2013,2013
Vacaville,CA,95688,38.361237,-121.97596,53927,8/30/2013,2013
Camarillo,CA,93012,34.163868,-119.04176,64416,9/1/2013,2013
Anaheim,CA,92802,33.807636,-117.9222,69968,9/1/2013,2013
Palm Springs,CA,92262,33.837311,-116.54086,52612,9/1/2013,2013
Palm Springs,CA,92262,33.867737,-116.5523,52607,9/1/2013,2013
Torrance,CA,90503,33.845242,-118.35306,67701,9/5/2013,2013
Sacramento,CA,95811,38.596397,-121.49862,53072,9/15/2013,2013
Long Beach,CA,90840,33.786682,-118.10967,72028,9/30/2013,2013
Long Beach,CA,90840,33.786098,-118.11612,72027,9/30/2013,2013
Irvine,CA,92620,33.654079,-117.77808,70865,10/1/2013,2013
Mt. Shasta,CA,96067,41.3102,-122.3173,102044,10/31/2013,2013
Corning,CA,96021,39.926498,-122.1984,102009,10/31/2013,2013
Pacific Palisades,CA,90272,34.049793,-118.50134,148800,11/1/2013,2013
Walnut Creek,CA,94598,37.911789,-122.04127,148531,11/1/2013,2013
Santa Maria,CA,93455,34.922993,-120.42307,53921,11/1/2013,2013
Napa,CA,94558,38.34927,-122.26653,148515,11/1/2013,2013
San Francisco,CA,94111,37.795139,-122.39736,148557,11/1/2013,2013
Los Angeles,CA,90049,34.052654,-118.47281,148798,11/1/2013,2013
Hemet,CA,92545,33.737587,-117.03011,53903,11/1/2013,2013
Vista,CA,92083,33.19611,-117.25082,53930,11/1/2013,2013
Thousand Oaks,CA,91362,34.162975,-118.82825,53923,11/1/2013,2013
Costa Mesa,CA,92626,33.664352,-117.91856,60081,11/1/2013,2013
Lemon Grove,CA,91945,32.744766,-117.03039,53909,11/15/2013,2013
South Gate,CA,90280,33.950115,-118.16658,63653,12/1/2013,2013
San Diego,CA,92109,32.803768,-117.21825,53915,12/1/2013,2013
Winters,CA,95694,38.521374,-121.96803,64498,12/1/2013,2013
Alameda,CA,94501,37.75687,-122.25309,53723,12/10/2013,2013
Vacaville,CA,95687,38.3666,-121.9581,102075,12/15/2013,2013
Los Angeles,CA,90045,33.944267,-118.39919,82395,12/31/2013,2013
Los Angeles,CA,90077,34.072975,-118.4448,60125,1/1/2014,2014
Santa Rosa,CA,95407,38.403225,-122.71769,60227,1/1/2014,2014
Santa Barbara,CA,93105,34.435242,-119.74799,60200,1/1/2014,2014
San Simeon,CA,93452,35.614769,-121.14546,61528,1/1/2014,2014
Santa Barbara,CA,93101,34.425613,-119.70372,147533,1/1/2014,2014
Los Angeles,CA,90095,34.064304,-118.44316,144093,1/1/2014,2014
Los Angeles,CA,90007,34.017635,-118.28934,67309,1/2/2014,2014
Chula Vista,CA,91915,32.62471,-116.96785,151054,1/18/2014,2014
Glendale,CA,91203,34.155502,-118.2589,55814,1/20/2014,2014
Studio City,CA,91604,34.139748,-118.36185,63171,2/1/2014,2014
Felton,CA,95018,37.039478,-122.06875,61767,2/1/2014,2014
Long Beach,CA,90806,33.806007,-118.19055,63170,2/1/2014,2014
Los Angeles,CA,90012,34.055874,-118.23665,63169,2/1/2014,2014
Chula Vista,CA,91911,32.595543,-117.02529,61791,2/1/2014,2014
Downey,CA,90241,33.92907,-118.10947,65658,2/1/2014,2014
El Segundo,CA,90245,33.916294,-118.38587,63172,2/1/2014,2014
Pleasanton,CA,94588,37.700176,-121.89214,60677,3/11/2014,2014
San Dimas,CA,91773,34.104156,-117.80341,60720,3/13/2014,2014
Arcata,CA,95521,40.901077,-124.0843,94733,3/14/2014,2014
Sacramento,CA,95817,38.553131,-121.4343,60856,3/24/2014,2014
Sacramento,CA,95817,38.553131,-121.4343,60857,3/24/2014,2014
Newport Beach,CA,92663,33.629509,-117.92815,148838,4/1/2014,2014
Woodland,CA,95776,38.679226,-121.75351,62045,4/1/2014,2014
Banning,CA,92220,33.931747,-116.94595,66638,4/1/2014,2014
Glendale,CA,91203,34.154121,-118.25449,148778,4/3/2014,2014
Fresno,CA,93727,36.764141,-119.71839,61814,4/10/2014,2014
Roseville,CA,95678,38.771198,-121.2661,102054,4/15/2014,2014
Sherman Oaks,CA,91401,34.168823,-118.44906,39945,4/22/2014,2014
Northridge,CA,91330,34.242855,-118.5329,66722,5/1/2014,2014
Ontario,CA,91764,34.067291,-117.60417,61874,5/1/2014,2014
San Juan Capistrano,CA,92675,33.498501,-117.6631,102062,5/1/2014,2014
Northridge,CA,91330,34.241917,-118.5322,66721,5/1/2014,2014
West Hills,CA,91307,34.188229,-118.62369,148787,5/6/2014,2014
Danville,CA,94506,37.799801,-121.91862,151064,5/12/2014,2014
Orange,CA,92868,33.782021,-117.86792,95113,5/22/2014,2014
Anaheim,CA,92806,33.850868,-117.85661,95114,5/22/2014,2014
Anaheim,CA,92806,33.803741,-117.88786,95115,5/22/2014,2014
San Jose,CA,95122,37.326637,-121.81376,151247,5/31/2014,2014
Arcadia,CA,91007,34.145527,-118.05054,21450,6/1/2014,2014
Lakewood,CA,90712,33.849735,-118.133,65659,6/1/2014,2014
El Cajon,CA,92020,32.796246,-116.96588,96601,6/10/2014,2014
San Clemente,CA,92672,33.427277,-117.61126,166634,6/23/2014,2014
Westlake Village,CA,91362,34.168835,-118.82092,94803,6/30/2014,2014
Paso Robles,CA,93446,35.641205,-120.68714,62976,7/1/2014,2014
Paso Robles,CA,93446,35.641205,-120.68714,113226,7/1/2014,2014
Redondo Beach,CA,90278,33.872547,-118.36019,62602,7/1/2014,2014
San Francisco,CA,94132,37.726658,-122.476,63882,8/1/2014,2014
Agoura,CA,91301,34.13805,-118.71487,63040,8/1/2014,2014
Los Angeles,CA,90012,34.055504,-118.24886,63047,8/1/2014,2014
Lancaster,CA,93535,34.706158,-118.1248,63046,8/1/2014,2014
Los Angeles,CA,90012,34.059814,-118.24936,63052,8/1/2014,2014
Lynwood,CA,90059,33.92802,-118.22536,63059,8/1/2014,2014
Los Angeles,CA,90012,34.055035,-118.24514,63050,8/1/2014,2014
Monterey Park,CA,91754,34.060684,-118.16814,63060,8/1/2014,2014
Norwalk,CA,90650,33.914864,-118.06681,63061,8/1/2014,2014
Downey,CA,90242,33.930161,-118.15941,63044,8/1/2014,2014
Temple City,CA,91780,34.103035,-118.07594,63064,8/1/2014,2014
Davis,CA,95616,38.542217,-121.77188,63094,8/1/2014,2014
San Dimas,CA,91773,34.105076,-117.80221,63062,8/1/2014,2014
Santa Clarita,CA,91355,34.416092,-118.55126,63063,8/1/2014,2014
San Francisco,CA,94132,37.727859,-122.47631,63881,8/1/2014,2014
Lancaster,CA,93536,34.699162,-118.23666,63045,8/1/2014,2014
Los Angeles,CA,90063,34.050995,-118.17491,63057,8/1/2014,2014
Alhambra,CA,91803,34.084324,-118.14974,63041,8/1/2014,2014
Alhambra,CA,91803,34.085831,-118.14925,63042,8/1/2014,2014
Los Angeles,CA,90063,34.049683,-118.17235,67303,8/1/2014,2014
Groveland,CA,95321,37.839264,-120.22932,112994,8/1/2014,2014
Los Angeles,CA,90012,34.057655,-118.24789,63051,8/1/2014,2014
Walnut,CA,91789,34.029518,-117.83428,63065,8/1/2014,2014
Los Angeles,CA,90063,34.048248,-118.17036,63058,8/1/2014,2014
Point Reyes Station,CA,94956,38.040932,-122.80004,62978,8/6/2014,2014
Monterey,CA,93942,36.578716,-121.91319,148751,8/13/2014,2014
Truckee,CA,96161,39.3274,-120.2074,102072,8/15/2014,2014
El Cajon,CA,92020,32.79599,-116.96636,96188,8/15/2014,2014
San Francisco,CA,94133,37.80748,-122.41783,95223,8/28/2014,2014
Elk Grove,CA,95758,38.418159,-121.3949,69980,9/1/2014,2014
Los Angeles,CA,90028,34.1049,-118.32646,64778,9/1/2014,2014
Ferndale,CA,95536,40.575436,-124.26484,63181,9/1/2014,2014
San Francisco,CA,94124,37.749069,-122.40241,64775,9/1/2014,2014
Los Angeles,CA,90039,34.110474,-118.24657,64776,9/1/2014,2014
Somerset,CA,95684,38.633369,-120.62423,62463,9/1/2014,2014
Los Angeles,CA,90017,34.055328,-118.26707,70006,9/1/2014,2014
Los Angeles,CA,90001,33.985115,-118.25683,64774,9/1/2014,2014
Ferndale,CA,95536,40.575436,-124.26484,112967,9/1/2014,2014
Bakersfield,CA,93308,35.454891,-119.07833,69970,9/1/2014,2014
Ventura,CA,93003,34.246361,-119.20251,120806,9/1/2014,2014
Woodland Hills,CA,91367,34.17075,-118.64266,123366,9/1/2014,2014
Coronado,CA,92118,32.624535,-117.1303,69975,9/1/2014,2014
Hollywood,CA,90028,34.102654,-118.34032,99248,9/1/2014,2014
Escondido,CA,92027,33.098591,-117.00443,6384,9/2/2014,2014
Chico,CA,95928,39.717216,-121.80111,64559,9/11/2014,2014
Palo Alto,CA,94303,37.422104,-122.11351,63419,9/24/2014,2014
Santa Monica,CA,90403,34.033623,-118.48112,151254,9/26/2014,2014
La Jolla,CA,92037,32.886681,-117.24425,95812,9/30/2014,2014
San Diego,CA,92101,32.735306,-117.17683,70565,10/1/2014,2014
Downey,CA,90242,33.916039,-118.13358,63739,10/1/2014,2014
Marina Del Rey,CA,90292,33.978489,-118.44279,63734,10/1/2014,2014
Menlo Park,CA,94025,37.447655,-122.17271,148617,10/1/2014,2014
Indio,CA,92203,33.741299,-116.215,102033,10/1/2014,2014
Torrance,CA,90502,33.831539,-118.29455,63736,10/1/2014,2014
Commerce,CA,90022,34.01141,-118.1534,63735,10/1/2014,2014
Oxnard,CA,93036,34.238098,-119.1781,102048,10/1/2014,2014
Sylmar,CA,91342,34.325912,-118.44551,63738,10/1/2014,2014
Plymouth,CA,95669,38.536739,-120.79274,113278,10/2/2014,2014
Plymouth,CA,95669,38.536911,-120.79411,63654,10/2/2014,2014
Williams,CA,95987,39.156532,-122.14906,191523,10/3/2014,2014
Philo,CA,95466,39.0979,-123.48434,63730,10/10/2014,2014
Philo,CA,95466,39.0979,-123.48434,113262,10/10/2014,2014
Tarzana,CA,91356,34.169861,-118.54095,151258,10/14/2014,2014
San Jose,CA,95117,37.322678,-121.96248,98936,11/1/2014,2014
Huntington Beach,CA,92648,33.688484,-117.9894,98927,11/1/2014,2014
Santa Rosa,CA,95404,38.425594,-122.71351,98934,11/1/2014,2014
Cerritos,CA,90703,33.867264,-118.10108,98928,11/1/2014,2014
San Diego,CA,92111,32.83173,-117.1609,98932,11/1/2014,2014
Pomona,CA,91766,34.032372,-117.75661,98924,11/1/2014,2014
San Jose,CA,95136,37.276142,-121.86787,98925,11/1/2014,2014
Folsom,CA,95630,38.633137,-121.20616,150368,11/5/2014,2014
Auburn,CA,95603,38.902184,-121.08318,64700,12/1/2014,2014
Auburn,CA,95603,38.897018,-121.0744,64697,12/1/2014,2014
Palmdale,CA,93550,34.576958,-118.1158,94777,12/2/2014,2014
Palmdale,CA,93550,34.556488,-118.05932,94778,12/3/2014,2014
Anaheim,CA,92806,33.804367,-117.87715,65519,12/5/2014,2014
Gaviota,CA,93117,34.543045,-120.19193,64900,12/10/2014,2014
Gustine,CA,95322,37.055145,-121.0154,60871,12/15/2014,2014
San Jose,CA,95113,37.335079,-121.89468,148623,12/17/2014,2014
Santa Maria,CA,93455,34.865124,-120.36823,113380,12/28/2014,2014
Chatsworth,CA,91311,34.253048,-118.59868,50424,12/31/2014,2014
El Centro,CA,92243,32.760799,-115.5325,102017,1/1/2015,2015
Culver City,CA,90230,33.986801,-118.3902,102011,1/1/2015,2015
Pasadena,CA,91101,34.133434,-118.1366,65915,1/1/2015,2015
Rancho Cucamonga,CA,91739,34.113602,-117.5294,102050,1/1/2015,2015
Cabazon,CA,92230,33.931301,-116.8201,102006,1/1/2015,2015
Pasadena,CA,91101,34.14695,-118.1327,65916,1/1/2015,2015
Monterey,CA,93940,36.597424,-121.85831,148749,1/6/2015,2015
Santa Clarita,CA,91355,34.412159,-118.55622,151252,1/15/2015,2015
South San Francisco,CA,94080,37.664204,-122.39104,96220,1/21/2015,2015
Fremont,CA,94538,37.503555,-121.97501,151071,1/31/2015,2015
Pacific Palisades,CA,90272,34.045902,-118.56484,104642,2/1/2015,2015
San Diego,CA,92121,32.902199,-117.1937,102060,2/1/2015,2015
Petaluma,CA,94952,38.242699,-122.625,102049,2/1/2015,2015
Newport Beach,CA,92660,33.617447,-117.88909,113171,2/1/2015,2015
Capitola,CA,95010,36.969856,-121.96517,112903,2/1/2015,2015
Cambria,CA,93428,35.568684,-121.10539,112898,2/1/2015,2015
Redondo Beach,CA,90278,33.894199,-118.3674,102051,2/1/2015,2015
Lone Pine,CA,93545,36.600601,-118.0619,102038,2/1/2015,2015
Manteca,CA,95337,37.7826,-121.2287,102040,2/1/2015,2015
Mojave,CA,93501,35.044827,-118.15553,71262,2/1/2015,2015
Needles,CA,92363,34.8508,-114.6243,102047,2/1/2015,2015
Pismo Beach,CA,93449,35.145901,-120.64605,70272,2/1/2015,2015
South Lake Tahoe,CA,96150,38.955959,-119.94347,113418,2/1/2015,2015
Pismo Beach,CA,93449,35.14571,-120.64632,113264,2/1/2015,2015
Santa Ynez,CA,93460,34.613461,-120.08222,113400,2/1/2015,2015
Pacific Palisades,CA,90272,34.045849,-118.56485,104643,2/1/2015,2015
Napa,CA,94559,38.292614,-122.28702,113159,2/1/2015,2015
Los Angeles,CA,90077,34.086452,-118.44635,113095,2/1/2015,2015
Woodland,CA,95695,38.678299,-121.7727,69944,2/10/2015,2015
Woodland,CA,95695,38.679199,-121.7743,69945,2/10/2015,2015
Marina del Rey,CA,90292,33.978466,-118.4596,148813,2/14/2015,2015
Milpitas,CA,95035,37.4226,-121.91949,148601,2/21/2015,2015
Santa Monica,CA,90404,34.030445,-118.4815,113383,3/1/2015,2015
San Francisco,CA,94111,37.792362,-122.4,113332,3/1/2015,2015
Cambria,CA,93428,35.559692,-121.08044,112897,3/1/2015,2015
Palm Desert,CA,92260,33.760345,-116.36176,113197,3/1/2015,2015
Redding,CA,96002,40.574272,-122.35909,113289,3/1/2015,2015
Palm Springs,CA,92264,33.800671,-116.54026,113216,3/1/2015,2015
Red Bluff,CA,96080,40.181629,-122.22024,113286,3/1/2015,2015
Santa Rosa,CA,95401,38.435875,-122.71981,113394,3/1/2015,2015
San Diego,CA,92037,32.847206,-117.27554,113325,3/1/2015,2015
Santa Monica,CA,90404,34.030445,-118.4815,68899,3/1/2015,2015
Sausalito,CA,94965,37.837673,-122.47942,113402,3/1/2015,2015
Rocklin,CA,95677,38.8009,-121.2105,102053,3/1/2015,2015
San Mateo,CA,94403,37.544701,-122.2901,102064,3/1/2015,2015
Yountville,CA,94599,38.403191,-122.36039,113519,3/1/2015,2015
Thousand Oaks,CA,91360,34.17905,-118.87891,113476,3/1/2015,2015
Chino Hills,CA,91709,33.978596,-117.70063,112922,3/1/2015,2015
Oakhurst,CA,93644,37.327454,-119.66041,113178,3/1/2015,2015
Inyokern,CA,93527,35.6465,-117.8126,102034,3/1/2015,2015
Coronado,CA,92118,32.681751,-117.17757,112934,3/1/2015,2015
Elk,CA,95432,39.127129,-123.71252,112958,3/1/2015,2015
Solana Beach,CA,92075,32.982895,-117.27036,113411,3/1/2015,2015
Palm Springs,CA,92262,33.846062,-116.54398,113203,3/1/2015,2015
Los Angeles,CA,90067,34.054111,-118.41228,113084,3/1/2015,2015
Los Alamos,CA,93440,34.743568,-120.27682,113075,3/1/2015,2015
San Diego,CA,92130,32.959656,-117.20147,148849,3/14/2015,2015
San Francisco,CA,94103,37.781929,-122.40417,148576,3/14/2015,2015
San Francisco,CA,94109,37.791546,-122.42211,148574,3/14/2015,2015
Chula Vista,CA,91910,32.630405,-117.08809,151055,3/30/2015,2015
Colma,CA,94014,37.67421,-122.46559,151056,3/30/2015,2015
Cerritos,CA,90701,33.859516,-118.09332,151052,3/31/2015,2015
Avila Beach,CA,93424,35.180092,-120.7355,112856,4/1/2015,2015
Turlock,CA,95380,37.508224,-120.88206,68403,4/1/2015,2015
Van Nuys,CA,91405,34.20713,-118.44959,67306,4/1/2015,2015
Modesto,CA,95356,37.708839,-120.99427,68398,4/1/2015,2015
Pacific Grove,CA,93950,36.620007,-121.9333,113196,4/1/2015,2015
Exeter,CA,93221,36.297256,-119.14031,68404,4/1/2015,2015
Fish Camp,CA,93623,37.473801,-119.6359,102020,4/1/2015,2015
Carmel,CA,93923,36.501991,-121.93724,112907,4/1/2015,2015
Mojave,CA,93501,35.0686,-118.1746,102041,4/1/2015,2015
Tahoe Vista,CA,96148,39.241795,-120.05652,113464,4/1/2015,2015
Los Angeles,CA,90049,34.07262,-118.46865,113078,4/1/2015,2015
Palm Springs,CA,92262,33.831333,-116.54503,113212,4/1/2015,2015
Carlsbad,CA,92011,33.097012,-117.28361,112905,4/1/2015,2015
Placerville,CA,95667,38.727589,-120.82703,68153,4/1/2015,2015
Oakhurst,CA,93644,37.335922,-119.64615,68388,4/1/2015,2015
Stockton,CA,95206,37.909462,-121.2324,68395,4/1/2015,2015
South Lake Tahoe,CA,96150,38.933044,-119.97157,68152,4/1/2015,2015
Placerville,CA,95667,38.694939,-120.90668,68151,4/1/2015,2015
Sacramento,CA,95811,38.575241,-121.50454,71440,4/1/2015,2015
South Lake Tahoe,CA,96150,38.96003,-119.9446,113430,4/1/2015,2015
San Simeon,CA,93452,35.613575,-121.1434,113361,4/1/2015,2015
Mendocino,CA,95460,39.316589,-123.79936,113123,4/1/2015,2015
Lake Arrowhead,CA,92352,34.250957,-117.19234,113060,4/1/2015,2015
San Francisco,CA,94080,37.647797,-122.40702,67924,4/1/2015,2015
Modesto,CA,95354,37.705399,-120.99548,68399,4/1/2015,2015
Camarillo,CA,93010,34.215851,-119.03465,120911,4/1/2015,2015
Carmel,CA,93923,36.519745,-121.80664,112906,4/1/2015,2015
Dana Point,CA,92624,33.457687,-117.67065,112946,4/1/2015,2015
St Helena,CA,94574,38.478161,-122.43774,113438,4/1/2015,2015
Hanford,CA,93230,36.320442,-119.6553,96856,4/1/2015,2015
Paso Robles,CA,93446,35.59771,-120.82969,113250,4/1/2015,2015
Westlake Village,CA,91361,34.155251,-118.82533,113510,4/1/2015,2015
Manteca,CA,95336,37.853554,-121.21893,113117,4/1/2015,2015
St Helena,CA,94574,38.511742,-122.43176,113434,4/1/2015,2015
Hawthorne,CA,90250,33.90089,-118.37154,113003,4/1/2015,2015
Fremont,CA,94538,37.532665,-122.00101,112977,4/1/2015,2015
Oakhurst,CA,93644,37.335922,-119.64615,113176,4/1/2015,2015
Fish Camp,CA,93623,37.473003,-119.63612,99931,4/1/2015,2015
San Diego,CA,92122,32.87458,-117.20854,113316,4/1/2015,2015
Santa Monica,CA,90401,34.017109,-118.50111,113381,4/1/2015,2015
Merced,CA,95340,37.305111,-120.50192,68390,4/1/2015,2015
Pleasanton,CA,94588,37.683086,-121.89888,96218,4/9/2015,2015
Citrus Heights,CA,95621,38.70932,-121.31371,98977,4/10/2015,2015
El Segundo,CA,90245,33.916904,-118.38653,94887,4/12/2015,2015
San Jose,CA,95131,37.385139,-121.9288,49342,4/28/2015,2015
Fresno,CA,93710,36.810696,-119.74124,61815,5/1/2015,2015
Fountain Valley,CA,92708,33.702801,-117.9343,102023,5/1/2015,2015
South Lake Tahoe,CA,96150,38.932526,-119.93456,113426,5/1/2015,2015
Beverly Hills,CA,90212,34.066841,-118.40106,112865,5/1/2015,2015
Coronado,CA,92118,32.69453,-117.16704,112935,5/1/2015,2015
Huntington Beach,CA,92648,33.650715,-117.9911,113025,5/1/2015,2015
Pismo Beach,CA,93449,35.149551,-120.654,113267,5/1/2015,2015
Moreno Valley,CA,92553,33.935642,-117.27444,113140,5/1/2015,2015
Colton,CA,92324,34.074017,-117.35113,99043,5/1/2015,2015
Palm Desert,CA,92210,33.720753,-116.32749,113200,5/1/2015,2015
Beverly Hills,CA,90210,34.067463,-118.39655,112862,5/1/2015,2015
Mammoth Lakes,CA,93546,37.636021,-118.99084,113113,5/1/2015,2015
Paso Robles,CA,93446,35.59938,-120.57098,113249,5/1/2015,2015
Forestville,CA,95436,38.489319,-122.8837,112969,5/1/2015,2015
Hopland,CA,95449,38.96006,-123.11546,113024,5/1/2015,2015
Goleta,CA,93117,34.433365,-119.91978,112989,5/1/2015,2015
Arroyo Grande,CA,93420,35.12207,-120.58896,112854,5/1/2015,2015
Little River,CA,95456,39.262512,-123.78366,113065,5/1/2015,2015
Rowland Heights,CA,91748,33.994877,-117.89231,113295,5/1/2015,2015
Santa Barbara,CA,93103,34.439278,-119.70362,113370,5/1/2015,2015
Sherman Oaks,CA,91403,34.15168,-118.46654,67788,5/1/2015,2015
San Diego,CA,92037,32.883808,-117.24416,113327,5/1/2015,2015
Angwin,CA,94508,38.561455,-122.44645,112850,5/1/2015,2015
Los Angeles,CA,90036,34.072941,-118.35815,69138,5/1/2015,2015
San Marcos,CA,92078,33.124599,-117.20757,113355,5/1/2015,2015
Playa Vista,CA,90094,33.979328,-118.40654,94782,5/10/2015,2015
Tahoe City,CA,96145,39.161201,-120.14542,113463,6/1/2015,2015
Pismo Beach,CA,93449,35.149303,-120.65142,113266,6/1/2015,2015
Laguna Beach,CA,92651,33.515545,-117.757,113057,6/1/2015,2015
San Francisco,CA,94108,37.792309,-122.4109,113342,6/1/2015,2015
Long Beach,CA,90802,33.767532,-118.19175,70358,6/1/2015,2015
St Helena,CA,94574,38.522747,-122.46633,113440,6/1/2015,2015
Rosemead,CA,91770,34.037167,-118.0808,113294,6/1/2015,2015
City of Industry,CA,91744,34.020687,-117.92711,112924,6/1/2015,2015
Murphys,CA,95247,38.142612,-120.49484,113147,6/1/2015,2015
Paso Robles,CA,93446,35.650074,-120.74563,113235,6/1/2015,2015
Murphys,CA,95247,38.136963,-120.46185,113148,6/1/2015,2015
Pismo Beach,CA,93449,35.16497,-120.69017,70401,6/1/2015,2015
Paso Robles,CA,93446,35.584362,-120.71604,113231,6/1/2015,2015
Cambria,CA,93428,35.57642,-121.11337,112901,6/1/2015,2015
Napa,CA,94559,38.296494,-122.28239,113161,6/1/2015,2015
Los Angeles,CA,90024,34.063244,-118.4409,113104,6/1/2015,2015
West Hollywood,CA,90069,34.095078,-118.37259,113506,6/1/2015,2015
Fulton,CA,95439,38.503059,-122.7702,112980,6/1/2015,2015
Santa Rosa,CA,95404,38.393524,-122.69349,113397,6/1/2015,2015
St Helena,CA,94574,38.500111,-122.46454,113439,6/1/2015,2015
St Helena,CA,94574,38.500095,-122.47884,113432,6/1/2015,2015
Carpinteria,CA,93013,34.39222,-119.50971,112916,6/1/2015,2015
Cambria,CA,93428,35.573586,-121.1121,112900,6/1/2015,2015
Trinidad,CA,95570,41.058643,-124.14272,113481,6/1/2015,2015
Westlake Village,CA,91362,34.151367,-118.8045,113509,6/1/2015,2015
Sea Ranch,CA,95497,38.680134,-123.42866,113404,6/1/2015,2015
Calistoga,CA,94515,38.560196,-122.53719,112889,6/1/2015,2015
Little River,CA,95456,39.271965,-123.78915,113066,6/1/2015,2015
Calistoga,CA,94515,38.579727,-122.57906,112883,6/1/2015,2015
Seaside,CA,93955,36.617001,-121.844,102067,6/1/2015,2015
Calistoga,CA,94515,38.578056,-122.57765,112878,6/1/2015,2015
Napa,CA,94558,38.40575,-122.32793,113163,6/1/2015,2015
Fresno,CA,93710,36.809395,-119.77969,112979,6/1/2015,2015
Occidental,CA,95465,38.407219,-122.94643,113185,6/1/2015,2015
Los Angeles,CA,90071,34.052567,-118.25652,113088,6/1/2015,2015
Los Angeles,CA,90015,34.042053,-118.25685,113103,6/1/2015,2015
Riverside,CA,92501,33.985977,-117.37279,113292,6/1/2015,2015
Newport Beach,CA,92663,33.615757,-117.91476,113172,6/1/2015,2015
Healdsburg,CA,95448,38.659679,-122.88531,113015,6/1/2015,2015
Pismo Beach,CA,93449,35.165283,-120.69092,113270,6/1/2015,2015
